policy,learner_index,mastered,questions,time_seconds,final_mastery
improved_rule,83,False,80,3772.5395811101207,0.4102895477920687
improved_rule,84,False,80,3704.2900975968632,0.20434637001577854
improved_rule,85,False,80,3944.6802367257656,0.6254926453647124
improved_rule,86,False,80,3928.3772207025067,0.7241256315966524
improved_rule,87,False,80,3441.7569537747713,0.2664112430119388
improved_rule,88,False,80,3701.528462662645,0.2841687509409422
improved_rule,89,False,80,3568.7133607973096,0.16424546960738243
improved_rule,90,False,80,4169.140976527337,0.7544134967547718
improved_rule,91,False,80,3496.1082600888053,0.4280980180322731
improved_rule,92,False,80,3656.0635059824226,0.2444033883895476
improved_rule,93,False,80,3813.436207314334,0.3999996379830384
improved_rule,94,False,80,4016.721448993497,0.5795731659520384
improved_rule,95,False,80,3907.9768800935244,0.5976426352188249
improved_rule,96,False,80,3687.2321334314843,0.3472086206744577
improved_rule,97,False,80,3216.9581897109656,0.3918586235872812
improved_rule,98,False,80,3920.1597665784066,0.4571180928188128
improved_rule,99,False,80,3471.122816676207,0.2983845646675056
improved_rule,100,False,80,3678.059219820416,0.2873674785999383
improved_rule,101,False,80,3558.805213754393,0.4568748720721855
improved_rule,102,False,80,3997.002258195791,0.4024354326177513
improved_rule,103,False,80,3695.2146451299527,0.4016366158145535
improved_rule,104,False,80,3639.601180441885,0.20838975253108064
improved_rule,105,False,80,3360.2692323958804,0.23043152090396335
improved_rule,106,False,80,3761.083158367137,0.3915569697507098
improved_rule,107,False,80,3661.7260390303845,0.26212581474324653
improved_rule,108,False,80,3623.1950560354567,0.23619477591851967
improved_rule,109,False,80,3242.6507855778127,0.313066023404143
improved_rule,110,False,80,4046.683847507867,0.47054878072785594
improved_rule,111,True,68,3369.606347271783,0.8123778778664322
improved_rule,112,False,80,3675.467843024997,0.24119527925027726
improved_rule,113,False,80,3274.204710002563,0.2403335335723462
improved_rule,114,False,80,4132.04249141474,0.5432790998229242
improved_rule,115,False,80,3633.4192256618767,0.1948235328625956
improved_rule,116,False,80,3661.4600244827184,0.35718317923535514
improved_rule,117,False,80,3707.3945927275754,0.6013317588746633
